"","Espece","Age","Aile","Masse","Annee"
"9435","JABO","AHY",106,49.3,10
"9436","DUSA","AHY",115,56.8,10
"9437","JABO","AHY",113,52.1,10
"9438","JABO","AHY",113,47.3,10
"9439","JABO","HY",113,53.2,10
"9440","DUSA","AHY",116,60.6,10
"9441","DUSA","HY",115,56.8,10
"9442","JABO","AHY",105,51.3,10
"9443","JABO","HY",116,54.1,10
"9444","JABO","AHY",114,51.3,10
"9445","JABO","HY",115,55.3,10
"9446","JABO","AHY",110,45.7,10
"9447","JABO","HY",109,46.6,10
"9448","DUSA","HY",110,NA,10
"9449","DUSA","HY",119,55.9,10
"9450","DUSA","AHY",114,58.3,10
"9451","DUSA","HY",113,55.5,10
"9452","JABO","HY",114,48.7,10
"9453","DUSA","HY",115,53.2,10
"9454","DUSA","AHY",110,50.4,10
"9455","DUSA","HY",112,55,10
"9456","DUSA","AHY",116,55.5,10
"9457","DUSA","HY",113,55.8,10
"9458","DUSA","HY",110,53.2,10
"9459","DUSA","HY",107,50.2,10
"9460","DUSA","HY",115,54.9,10
"9461","DUSA","HY",112,53.9,10
"9462","DUSA","HY",117,55,10
"9463","DUSA","HY",116,55.2,10
"9464","DUSA","AHY",111,47.9,10
"9465","DUSA","HY",112,60.9,10
"9466","DUSA","HY",110,51.4,10
"9467","DUSA","HY",110,52.8,10
"9468","DUSA","AHY",106,49.8,10
"9469","DUSA","HY",114,58,10
"9470","DUSA","AHY",116,55.6,10
"9471","DUSA","HY",110,56.1,10
"9472","DUSA","AHY",110,45.9,10
"9473","DUSA","HY",110,53,10
"9474","DUSA","AHY",114,58.8,10
"9475","JABO","AHY",110,58,10
"9476","JABO","AHY",110,50.7,10
"9477","DUSA","AHY",117,53.9,10
"9478","DUSA","HY",107,53.7,10
"9479","DUSA","HY",112,54.7,10
"9480","DUSA","HY",110,53.3,10
"9481","DUSA","HY",111,57.8,10
"9482","DUSA","HY",116,55.8,10
"9483","DUSA","HY",112,50.4,10
"9484","DUSA","AHY",115,56.8,10
"9485","DUSA","HY",106,50.1,10
"9486","DUSA","AHY",112,50.8,10
"9487","DUSA","HY",120,62.5,10
"9488","DUSA","HY",111,53.3,10
"9489","DUSA","HY",106,48.6,10
"9490","DUSA","HY",109,53.7,10
"9491","DUSA","HY",114,53.8,10
"9492","DUSA","HY",110,59.2,10
"9493","JABO","HY",110,52,10
"9494","JABO","HY",113,58.6,10
"9495","DUSA","AHY",112,62,10
"9496","DUSA","HY",110,53.2,10
"9497","DUSA","HY",111,60.3,10
"9498","DUSA","HY",115,54.4,10
"9499","DUSA","HY",112,62.8,10
"9500","DUSA","HY",113,57.2,10
"9501","DUSA","HY",115,52.4,10
"9502","DUSA","HY",113,58.5,10
"9503","DUSA","HY",108,58,10
"9504","DUSA","AHY",111,54.4,10
"9505","DUSA","HY",112,57.8,10
"9506","DUSA","HY",114,56.8,10
"9507","DUSA","AHY",112,45.9,10
"9508","DUSA","HY",110,60.9,10
"9509","DUSA","HY",111,54,10
"9510","DUSA","AHY",114,50.5,10
"9511","DUSA","AHY",121,66.7,10
"9512","DUSA","AHY",114,57.2,10
"9513","JABO","HY",114,59.6,10
"9514","JABO","HY",111,54.3,10
"9515","JABO","HY",112,49,10
"9516","JABO","AHY",114,54.4,10
"9517","DUSA","HY",111,49.9,10
"9518","JABO","HY",113,59.1,10
"9519","JABO","AHY",114,50.4,10
"9520","JABO","HY",112,47.3,10
"9521","JABO","HY",119,55.1,10
"9522","JABO","AHY",113,58.7,10
"9523","JABO","AHY",101,51.6,10
"9524","JABO","HY",115,55.7,10
"9525","JABO","HY",115,54.4,10
"9526","JABO","HY",114,58.9,10
"9527","JABO","HY",113,52.6,10
"9528","JABO","AHY",111,55.5,10
"9529","JABO","HY",112,47.8,10
"9530","JABO","AHY",109,50.2,10
"9531","JABO","HY",111,47.6,10
"9532","JABO","AHY",114,61.6,10
"9533","JABO","AHY",116,48.8,10
"9534","JABO","HY",112,56,10
"9535","SIFL","HY",75,12.1,10
"9536","SIFL","HY",71,12.1,10
"9537","JABO","AHY",110,56.4,10
"9538","DUSA","AHY",113,53.2,10
"9539","DUSA","AHY",117,61.2,10
"9540","DUSA","HY",114,58.6,10
"9541","DUSA","HY",113,62.8,10
"9542","DUSA","HY",114,51.4,10
"9543","DUSA","AHY",116,62.1,10
"9544","DUSA","AHY",111,53.9,10
"9545","DUSA","AHY",115,59.9,10
"9546","DUSA","AHY",116,56.9,10
"9547","DUSA","HY",117,63.2,10
"9548","DUSA","HY",113,55.6,10
"9549","DUSA","AHY",115,52.7,10
"9550","DUSA","HY",111,57.2,10
"9551","DUSA","HY",109,48.3,10
"9552","DUSA","HY",NA,NA,10
"9553","DUSA","AHY",NA,NA,10
"9554","DUSA","AHY",NA,NA,10
"9555","DUSA","AHY",NA,NA,10
"9556","DUSA","HY",NA,NA,10
"9557","DUSA","HY",NA,NA,10
"9558","DUSA","HY",NA,NA,10
"9559","DUSA","AHY",NA,NA,10
"9560","DUSA","AHY",NA,NA,10
"9561","DUSA","HY",NA,NA,10
"9562","DUSA","AHY",NA,NA,10
"9563","DUSA","HY",NA,NA,10
"9564","DUSA","AHY",NA,NA,10
"9565","DUSA","HY",NA,NA,10
"9566","DUSA","AHY",NA,NA,10
"9567","DUSA","HY",NA,NA,10
"9568","DUSA","HY",NA,NA,10
"9569","DUSA","AHY",NA,NA,10
"9570","DUSA","AHY",NA,NA,10
"9571","DUSA","HY",NA,NA,10
"9572","DUSA","AHY",NA,NA,10
"9573","DUSA","HY",NA,NA,10
"9574","DUSA","HY",NA,NA,10
"9575","DUSA","AHY",NA,NA,10
"9576","DUSA","HY",NA,NA,10
"9577","DUSA","HY",NA,NA,10
"9578","DUSA","HY",NA,NA,10
"9579","DUSA","HY",NA,NA,10
"9580","DUSA","AHY",NA,NA,10
"9581","DUSA","HY",NA,NA,10
"9582","DUSA","AHY",NA,NA,10
"9583","DUSA","HY",NA,NA,10
"9584","DUSA","AHY",NA,NA,10
"9585","DUSA","AHY",NA,NA,10
"9586","DUSA","HY",NA,NA,10
"9587","DUSA","HY",NA,NA,10
"9588","DUSA","HY",115,NA,10
"9589","DUSA","AHY",NA,NA,10
"9590","DUSA","AHY",NA,NA,10
"9591","DUSA","AHY",NA,NA,10
"9592","DUSA","AHY",NA,NA,10
"9593","DUSA","HY",NA,NA,10
"9594","DUSA","AHY",NA,NA,10
"9595","DUSA","HY",NA,NA,10
"9596","DUSA","AHY",NA,NA,10
"9597","DUSA","AHY",NA,NA,10
"9598","DUSA","AHY",NA,NA,10
"9599","DUSA","HY",NA,NA,10
"9600","DUSA","AHY",NA,NA,10
"9601","DUSA","HY",NA,NA,10
"9602","DUSA","HY",NA,NA,10
"9603","DUSA","HY",NA,NA,10
"9604","DUSA","HY",NA,NA,10
"9605","DUSA","HY",NA,NA,10
"9606","DUSA","HY",NA,NA,10
"9607","DUSA","AHY",NA,NA,10
"9608","DUSA","AHY",NA,NA,10
"9609","DUSA","HY",NA,NA,10
"9610","DUSA","HY",NA,NA,10
"9611","DUSA","HY",NA,NA,10
"9612","DUSA","HY",NA,NA,10
"9613","DUSA","AHY",NA,NA,10
"9614","DUSA","HY",NA,NA,10
"9615","DUSA","AHY",NA,NA,10
"9616","JABO","HY",NA,NA,10
"9617","DUSA","HY",NA,NA,10
"9618","JABO","AHY",NA,NA,10
"9619","JABO","AHY",NA,NA,10
"9620","JABO","HY",NA,NA,10
"9621","DUSA","AHY",NA,NA,10
"9622","DUSA","AHY",NA,NA,10
"9623","DUSA","AHY",NA,NA,10
"9624","DUSA","AHY",NA,NA,10
"9625","DUSA","HY",NA,NA,10
"9626","DUSA","AHY",NA,NA,10
"9627","JABO","AHY",NA,NA,10
"9628","DUSA","AHY",NA,NA,10
"9629","DUSA","AHY",NA,NA,10
"9630","DUSA","HY",NA,NA,10
"9631","DUSA","AHY",NA,NA,10
"9632","DUSA","AHY",NA,NA,10
"9633","DUSA","AHY",NA,NA,10
"9634","DUSA","AHY",NA,NA,10
"9635","DUSA","AHY",NA,NA,10
"9636","DUSA","HY",NA,NA,10
"9637","DUSA","AHY",NA,NA,10
"9638","DUSA","HY",NA,NA,10
"9639","DUSA","HY",NA,NA,10
"9640","DUSA","AHY",NA,NA,10
"9641","DUSA","AHY",NA,NA,10
"9642","DUSA","HY",NA,NA,10
"9643","DUSA","AHY",NA,NA,10
"9644","DUSA","AHY",NA,NA,10
"9645","DUSA","HY",NA,NA,10
"9646","JABO","AHY",NA,NA,10
"9647","DUSA","HY",NA,NA,10
"9648","DUSA","HY",NA,NA,10
"9649","DUSA","HY",NA,NA,10
"9650","DUSA","AHY",NA,NA,10
"9651","DUSA","HY",NA,NA,10
"9652","DUSA","AHY",NA,NA,10
"9653","DUSA","HY",NA,NA,10
"9654","DUSA","HY",NA,NA,10
"9655","DUSA","HY",NA,NA,10
"9656","DUSA","AHY",NA,NA,10
"9657","DUSA","HY",NA,NA,10
"9658","DUSA","HY",NA,NA,10
"9659","DUSA","HY",NA,NA,10
"9660","DUSA","HY",NA,NA,10
"9661","JABO","AHY",NA,NA,10
"9662","JABO","AHY",NA,NA,10
"9663","JABO","AHY",NA,NA,10
"9664","JABO","HY",NA,NA,10
"9665","JABO","HY",NA,NA,10
"9666","DUSA","HY",NA,NA,10
"9667","DUSA","AHY",NA,NA,10
"9668","DUSA","HY",NA,NA,10
"9669","DUSA","AHY",NA,NA,10
"9670","DUSA","AHY",NA,NA,10
"9671","DUSA","HY",NA,NA,10
"9672","DUSA","AHY",NA,NA,10
"9673","DUSA","HY",NA,NA,10
"9674","DUSA","HY",NA,NA,10
"9675","DUSA","HY",NA,NA,10
"9676","DUSA","AHY",NA,NA,10
"9677","DUSA","HY",NA,NA,10
"9678","DUSA","HY",NA,NA,10
"9679","DUSA","AHY",NA,NA,10
"9680","DUSA","HY",NA,NA,10
"9681","DUSA","HY",NA,NA,10
"9682","DUSA","HY",NA,NA,10
"9683","DUSA","AHY",NA,NA,10
"9684","DUSA","HY",NA,NA,10
"9685","DUSA","AHY",NA,NA,10
"9686","DUSA","AHY",NA,NA,10
"9687","DUSA","AHY",NA,NA,10
"9688","DUSA","HY",NA,NA,10
"9689","DUSA","HY",NA,NA,10
"9690","DUSA","AHY",NA,NA,10
"9691","DUSA","HY",NA,NA,10
"9692","DUSA","AHY",NA,NA,10
"9693","JABO","AHY",NA,NA,10
"9694","DUSA","AHY",NA,NA,10
"9695","JABO","HY",NA,NA,10
"9696","DUSA","HY",NA,NA,10
"9697","JABO","AHY",NA,NA,10
"9698","DUSA","AHY",NA,NA,10
"9699","DUSA","AHY",NA,NA,10
"9700","DUSA","AHY",NA,NA,10
"9701","JABO","HY",NA,NA,10
"9702","DUSA","HY",NA,NA,10
"9703","JABO","AHY",NA,NA,10
"9704","DUSA","AHY",NA,NA,10
"9705","JABO","AHY",NA,NA,10
"9706","DUSA","HY",NA,NA,10
"9707","DUSA","AHY",NA,NA,10
"9708","JABO","AHY",NA,NA,10
"9709","DUSA","HY",NA,NA,10
"9710","DUSA","HY",NA,NA,10
"9711","JABO","AHY",NA,NA,10
"9712","DUSA","AHY",NA,NA,10
"9713","DUSA","AHY",NA,NA,10
"9714","DUSA","HY",NA,NA,10
"9715","DUSA","AHY",NA,NA,10
"9716","DUSA","AHY",NA,NA,10
"9717","DUSA","HY",NA,NA,10
"9718","DUSA","AHY",NA,NA,10
"9719","DUSA","HY",NA,NA,10
"9720","DUSA","HY",NA,NA,10
"9721","JABO","AHY",NA,NA,10
"9722","JABO","AHY",NA,NA,10
"9723","JABO","AHY",NA,NA,10
"9724","JABO","HY",NA,NA,10
"9725","JABO","HY",NA,NA,10
"9726","DUSA","AHY",NA,NA,10
"9727","DUSA","AHY",NA,NA,10
"9728","DUSA","HY",NA,NA,10
"9729","JABO","HY",NA,NA,10
"9730","DUSA","AHY",NA,NA,10
"9731","JABO","HY",NA,NA,10
"9732","DUSA","AHY",NA,NA,10
"9733","DUSA","AHY",NA,NA,10
"9734","JABO","AHY",NA,NA,10
"9735","DUSA","AHY",NA,NA,10
"9736","DUSA","HY",NA,NA,10
"9737","DUSA","HY",NA,NA,10
"9738","DUSA","AHY",NA,NA,10
"9739","DUSA","HY",NA,NA,10
"9740","DUSA","HY",NA,NA,10
"9741","DUSA","AHY",NA,NA,10
"9742","DUSA","HY",NA,NA,10
"9743","DUSA","HY",NA,NA,10
"9744","DUSA","AHY",NA,NA,10
"9745","DUSA","HY",NA,NA,10
"9746","DUSA","AHY",NA,NA,10
"9747","DUSA","AHY",NA,NA,10
"9748","DUSA","AHY",NA,NA,10
"9749","DUSA","HY",NA,NA,10
"9750","SIFL","HY",74,12.6,10
"9751","SIFL","HY",75,13.1,10
"9752","SIFL","HY",74,13.4,10
"9753","SIFL","AHY",74,13.3,10
"9754","SIFL","HY",73,12.3,10
"9755","SIFL","HY",75,13.2,10
"9756","TAPI","HY",70,14.1,10
"9757","TAPI","AHY",69,15.8,10
"9758","SIFL","HY",72,11.4,10
"9759","SIFL","AHY",73,12.9,10
"9760","SIFL","AHY",72,11.9,10
"9761","SIFL","HY",NA,NA,10
"9762","SIFL","HY",75,12.3,10
"9763","SIFL","AHY",72,13.3,10
"9764","SIFL","HY",72,13,10
"9765","TAPI","AHY",68,12.1,10
"9766","SIFL","HY",72,12.5,10
"9767","SIFL","AHY",68,12.4,10
"9768","SIFL","HY",NA,NA,10
"9769","SIFL","HY",NA,NA,10
"9770","SIFL","HY",NA,NA,10
"9771","SIFL","HY",NA,NA,10
"9772","SIFL","AHY",NA,NA,10
"9773","SIFL","AHY",NA,NA,10
"9774","TAPI","AHY",NA,NA,10
"9775","TAPI","HY",NA,NA,10
"9776","SIFL","AHY",NA,NA,10
"9777","SIFL","AHY",NA,NA,10
"9778","TAPI","AHY",NA,NA,10
"9779","TAPI","HY",NA,NA,10
"9780","TAPI","HY",NA,NA,10
"9781","SIFL","AHY",NA,NA,10
"9782","TAPI","AHY",NA,NA,10
"9783","TAPI","AHY",NA,NA,10
"9784","SIFL","HY",NA,NA,10
"9785","TAPI","AHY",NA,NA,10
"9786","TAPI","AHY",NA,NA,10
"9787","SIFL","HY",NA,NA,10
"9788","TAPI","HY",NA,NA,10
"9789","TAPI","AHY",NA,NA,10
"9790","TAPI","HY",NA,NA,10
"9791","DUSA","AHY",120,58.8,10
"9792","DUSA","AHY",118,61.2,10
"9793","DUSA","HY",110,55.9,10
"9794","DUSA","HY",109,53.3,10
"9795","DUSA","HY",116,61.1,10
"9796","DUSA","HY",118,57.3,10
"9797","DUSA","HY",111,50.5,10
"9798","JABO","AHY",110,55.5,10
"9799","DUSA","HY",115,54.5,10
"9800","DUSA","AHY",115,54.5,10
"9801","DUSA","HY",111,56.1,10
"9802","DUSA","AHY",110,50.2,10
"9803","DUSA","HY",112,51.6,10
"9804","DUSA","AHY",115,55.7,10
"9805","DUSA","HY",116,58.1,10
"9806","DUSA","AHY",111,NA,10
"9807","DUSA","HY",111,56.3,10
"9808","DUSA","HY",111,53.2,10
"9809","DUSA","HY",108,52,10
"9810","DUSA","AHY",110,60.5,10
"9811","DUSA","AHY",118,63.2,10
"9812","DUSA","AHY",108,52.3,10
"9813","DUSA","HY",111,55.7,10
"9814","DUSA","HY",110,55.5,10
"9815","DUSA","AHY",112,56.9,10
"9816","DUSA","AHY",112,53.3,10
"9817","JABO","AHY",106,57.2,10
"9818","JABO","AHY",115,51.7,10
"9819","JABO","AHY",114,53.3,10
"9820","JABO","AHY",109,52.3,10
"9821","JABO","AHY",111,53,10
"9822","DUSA","HY",112,54.6,10
"9823","DUSA","AHY",115,54.7,10
"9824","JABO","AHY",110,50.5,10
"9825","DUSA","AHY",116,61.9,10
"9826","DUSA","AHY",115,52,10
"9827","DUSA","AHY",111,50,10
"9828","JABO","AHY",111,57.6,10
"9829","JABO","AHY",114,56.8,10
"9830","JABO","AHY",110,53.8,10
"9831","DUSA","AHY",113,59.8,10
"9832","DUSA","HY",112,61.4,10
"9833","DUSA","AHY",NA,56.6,10
"9834","DUSA","HY",113,61,10
"9835","DUSA","AHY",113,52.9,10
"9836","DUSA","AHY",112,52.4,10
"9837","DUSA","AHY",118,57.1,10
"9838","DUSA","AHY",111,53.6,10
"9839","DUSA","AHY",123,59.2,10
"9840","DUSA","AHY",114,58.9,10
"9841","DUSA","HY",119,61.8,10
"9842","DUSA","AHY",114,58.2,10
"9843","DUSA","HY",110,59.8,10
"9844","DUSA","AHY",118,60.3,10
"9845","DUSA","AHY",120,60.7,10
"9846","DUSA","HY",110,56.4,10
"9847","DUSA","AHY",118,60.7,10
"9848","DUSA","AHY",112,55.3,10
"9849","DUSA","AHY",113,54.4,10
"9850","DUSA","HY",113,52.7,10
"9851","DUSA","AHY",112,60.3,10
"9852","DUSA","AHY",112,54.2,10
"9853","DUSA","HY",111,59.5,10
"9854","DUSA","HY",109,58.8,10
"9855","DUSA","HY",113,50.5,10
"9856","DUSA","HY",116,54.6,10
"9857","DUSA","HY",114,53.4,10
"9858","JABO","AHY",108,52.6,10
"9859","JABO","AHY",110,55,10
"9860","JABO","AHY",117,57.54,10
"9861","JABO","AHY",109,50,10
"9862","DUSA","HY",108,51.2,10
"9863","DUSA","AHY",112,62.6,10
"9864","DUSA","AHY",115,57.9,10
"9865","DUSA","AHY",112,56.1,10
"9866","DUSA","AHY",114,52.9,10
"9867","DUSA","HY",114,55.7,10
"9868","DUSA","HY",113,51.9,10
"9869","DUSA","AHY",109,53,10
"9870","DUSA","AHY",115,51.2,10
"9871","DUSA","AHY",114,56.9,10
"9872","DUSA","AHY",117,68.7,10
"9873","DUSA","AHY",113,56.2,10
"9874","DUSA","HY",113,56.4,10
"9875","DUSA","HY",111,52.2,10
"9876","DUSA","AHY",113,54.6,10
"9877","DUSA","HY",113,59.2,10
"9878","JABO","AHY",111,56.2,10
"9879","JABO","AHY",113,49.6,10
"9880","JABO","AHY",117,56.3,10
"9881","DUSA","AHY",111,56.7,10
"9882","JABO","AHY",114,56.2,10
"9883","DUSA","HY",108,55,10
"9884","DUSA","AHY",111,55.8,10
"9885","DUSA","AHY",120,60.1,10
"9886","DUSA","HY",116,56.4,10
"9887","DUSA","AHY",113,59.6,10
"9888","DUSA","AHY",112,62.9,10
"9889","DUSA","AHY",115,59.2,10
"9890","DUSA","AHY",120,62.1,10
"9891","DUSA","AHY",116,57.7,10
"9892","DUSA","AHY",116,57.7,10
"9893","DUSA","AHY",117,59.2,10
"9894","DUSA","HY",114,55.4,10
"9895","DUSA","AHY",110,56,10
"9896","DUSA","AHY",110,53.5,10
"9897","DUSA","AHY",115,60.7,10
"9898","DUSA","AHY",119,61,10
"9899","DUSA","AHY",114,55.6,10
"9900","DUSA","AHY",115,62.1,10
"9901","DUSA","AHY",114,57.4,10
"9902","DUSA","AHY",117,50.6,10
"9903","DUSA","AHY",110,53.1,10
"9904","DUSA","AHY",112,57.2,10
"9905","DUSA","AHY",116,57.7,10
"9906","DUSA","AHY",120,57.6,10
"9907","DUSA","AHY",115,58.6,10
"9908","DUSA","AHY",110,51.8,10
"9909","DUSA","AHY",111,57.5,10
"9910","DUSA","HY",114,52.4,10
"9911","DUSA","HY",106,52.8,10
"9912","DUSA","AHY",117,59.6,10
"9913","DUSA","AHY",117,58,10
"9914","DUSA","AHY",118,55.5,10
"9915","DUSA","AHY",111,51.4,10
"9916","DUSA","HY",113,58.5,10
"9917","DUSA","AHY",118,57,10
"9918","DUSA","AHY",113,60,10
"9919","DUSA","AHY",112,59.9,10
"9920","DUSA","AHY",118,61.1,10
"9921","DUSA","AHY",113,58,10
"9922","DUSA","AHY",115,52.6,10
"9923","DUSA","HY",116,56.5,10
"9924","DUSA","AHY",115,56.2,10
"9925","DUSA","AHY",115,57.2,10
"9926","DUSA","HY",114,58,10
"9927","DUSA","HY",111,57.3,10
"9928","DUSA","HY",111,53.5,10
"9929","DUSA","HY",111,54.1,10
"9930","DUSA","HY",110,54.5,10
"9931","DUSA","HY",111,53.7,10
"9932","DUSA","AHY",111,55.6,10
"9933","DUSA","AHY",108,62.8,10
"9934","DUSA","AHY",116,50,10
"9935","DUSA","AHY",111,56.7,10
"9936","DUSA","HY",110,51,10
"9937","DUSA","HY",105,55,10
"9938","JABO","HY",112,47.1,10
"9939","DUSA","HY",110,55.4,10
"9940","DUSA","AHY",115,58.7,10
"9941","DUSA","HY",109,55.1,10
"9942","DUSA","HY",111,61.4,10
"9943","DUSA","HY",112,51.1,10
"9944","DUSA","AHY",110,51.5,10
"9945","DUSA","AHY",113,56.1,10
"9946","DUSA","AHY",113,63.4,10
"9947","DUSA","AHY",118,54.3,10
"9948","DUSA","AHY",105,54.1,10
"9949","JABO","HY",114,45.7,10
"9950","JABO","HY",112,49.3,10
"9951","JABO","HY",112,44.1,10
"9952","JABO","HY",111,50.4,10
"9953","JABO","HY",114,48.1,10
"9954","JABO","AHY",109,53.5,10
"9955","JABO","HY",116,56.1,10
"9956","DUSA","AHY",114,61.4,10
"9957","DUSA","AHY",119,58.2,10
"9958","JABO","AHY",114,55.6,10
"9959","TAPI","AHY",69,14.1,10
"9960","TAPI","HY",73,11.8,10
"9961","SIFL","HY",73,13.7,10
"9962","SIFL","AHY",72,11.7,10
"9963","TAPI","AHY",69,14.5,10
"9964","SIFL","HY",72,11.3,10
"9965","SIFL","AHY",73,12.4,10
"9966","SIFL","HY",72,12.8,10
"9967","SIFL","AHY",72,11.6,10
"9968","TAPI","AHY",71,13.1,10
"9969","SIFL","AHY",71,12,10
"9970","SIFL","AHY",72,12.1,10
"9971","SIFL","HY",70,12.2,10
"9972","TAPI","AHY",70,13,10
"9973","SIFL","AHY",72,13.1,10
"9974","SIFL","HY",71,9.8,10
"9975","SIFL","AHY",73,11.9,10
"9976","SIFL","HY",73,11.3,10
"9977","TAPI","AHY",73,12.6,10
"9978","SIFL","HY",72,11.8,10
"9979","TAPI","AHY",69,11.6,10
"9980","SIFL","HY",71,11.9,10
"9981","SIFL","AHY",73,12.4,10
"9982","SIFL","HY",70,11.2,10
"9983","SIFL","HY",71,11.3,10
"9984","TAPI","AHY",69,12.2,10
"9985","TAPI","AHY",73,13.3,10
"9986","TAPI","HY",70,12.3,10
"9987","TAPI","AHY",74,12.5,10
"9988","TAPI","AHY",67,11.7,10
"9989","TAPI","AHY",72,12.1,10
"9990","TAPI","AHY",69,12.8,10
"9991","TAPI","AHY",69,14.2,10
"9992","TAPI","HY",68,14.4,10
"9993","TAPI","AHY",70,12.7,10
"9994","TAPI","HY",72,12.9,10
"9995","TAPI","AHY",71,14.2,10
"9996","TAPI","AHY",73,13.3,10
"9997","TAPI","HY",69,12.2,10
"9998","TAPI","HY",71,13.7,10
"9999","TAPI","AHY",70,14.4,10
"10000","TAPI","HY",71,13.7,10
"10001","DUSA","AHY",111,53.7,10
"10002","DUSA","HY",109,53.3,10
"10003","DUSA","AHY",112,57,10
"10004","SIFL","AHY",72,13.2,10
"10005","SIFL","AHY",73,15,10
"10006","DUSA","HY",106,56.4,10
"10007","DUSA","HY",111,53.6,10
"10008","DUSA","AHY",112,48.4,10
"10009","DUSA","HY",113,56.7,10
"10010","DUSA","AHY",116,55.6,10
"10011","DUSA","AHY",117,59.6,10
"10012","DUSA","AHY",113,56.2,10
"10013","DUSA","AHY",108,54.6,10
"10014","DUSA","HY",111,60.2,10
"10015","DUSA","HY",116,61.5,10
"10016","DUSA","AHY",115,56.8,10
"10017","DUSA","AHY",117,55.9,10
"10018","JABO","AHY",110,52.6,10
"10019","JABO","HY",116,52.8,10
"10020","JABO","HY",114,49.9,10
"10021","JABO","AHY",107,49.8,10
"10022","JABO","AHY",104,43.9,10
"10023","JABO","AHY",113,51.9,10
"10024","DUSA","AHY",113,52.8,10
"10025","DUSA","AHY",117,59.1,10
"10026","DUSA","HY",110,51.8,10
"10027","DUSA","AHY",112,54.1,10
"10028","DUSA","HY",107,49.7,10
"10029","DUSA","HY",114,50.6,10
"10030","DUSA","AHY",118,54.2,10
"10031","JABO","AHY",112,NA,10
"10032","JABO","AHY",105,55,10
"10033","JABO","AHY",107,50.4,10
"10034","DUSA","HY",111,59,10
"10035","DUSA","HY",109,56,10
"10036","DUSA","AHY",119,59,10
"10037","DUSA","AHY",112,54.3,10
"10038","DUSA","AHY",113,61.4,10
"10039","DUSA","AHY",115,61.8,10
"10040","DUSA","AHY",116,48.9,10
"10041","DUSA","AHY",107,51,10
"10042","DUSA","AHY",117,63,10
"10043","DUSA","HY",116,59,10
"10044","DUSA","AHY",117,61.1,10
"10045","DUSA","AHY",116,62.8,10
"10046","DUSA","AHY",118,62.5,10
"10047","DUSA","HY",118,57.6,10
"10048","DUSA","AHY",115,59.5,10
"10049","DUSA","AHY",114,64.3,10
"10050","DUSA","AHY",118,59.8,10
"10051","DUSA","AHY",115,61.2,10
"10052","DUSA","HY",116,57.6,10
"10053","DUSA","AHY",116,53.8,10
"10054","DUSA","AHY",118,61.4,10
"10055","DUSA","HY",111,59.9,10
"10056","DUSA","HY",113,50.4,10
"10057","JABO","HY",117,54.8,10
"10058","JABO","AHY",111,54.7,10
"10059","JABO","HY",109,38.5,10
"10060","JABO","AHY",108,50.3,10
"10061","DUSA","HY",108,50.2,10
"10062","DUSA","HY",112,54.1,10
"10063","DUSA","AHY",116,62,10
"10064","DUSA","AHY",117,53.5,10
"10065","DUSA","AHY",110,52.7,10
"10066","DUSA","HY",111,60.4,10
"10067","DUSA","HY",114,54.4,10
"10068","DUSA","AHY",115,55.8,10
"10069","DUSA","HY",107,51.5,10
"10070","DUSA","AHY",114,55.7,10
"10071","DUSA","AHY",118,56.3,10
"10072","DUSA","AHY",111,57.5,10
"10073","DUSA","AHY",114,56.8,10
"10074","DUSA","AHY",119,67.5,10
"10075","DUSA","AHY",112,58.6,10
"10076","DUSA","AHY",115,62.3,10
"10077","DUSA","AHY",117,59.4,10
"10078","DUSA","AHY",113,58.8,10
"10079","SIFL","AHY",73,13.6,10
"10080","SIFL","AHY",71,12.4,10
"10081","TAPI","AHY",NA,12.5,10
"10082","TAPI","HY",72,11.1,10
"10083","TAPI","AHY",71,12.1,10
"10084","TAPI","AHY",NA,13.2,10
"10085","TAPI","AHY",71,12.8,10
"10086","TAPI","HY",67,11.1,10
"10087","TAPI","AHY",69,13,10
"10088","TAPI","AHY",66,12.2,10
"10089","TAPI","HY",69,11.6,10
"10090","TAPI","AHY",64,11.9,10
"10091","SIFL","HY",71,11.7,10
"10092","SIFL","AHY",72,15,10
"10093","SIFL","HY",70,12.8,10
"10094","SIFL","AHY",71,12.8,10
"10095","SIFL","HY",74,12.6,10
"10096","TAPI","AHY",72,13.1,10
"10097","TAPI","AHY",69,12,10
"10098","SIFL","HY",76,12.6,10
"10099","DUSA","AHY",115,57.6,10
"10100","DUSA","AHY",121,61.2,10
"10101","DUSA","AHY",114,54.5,10
"10102","DUSA","AHY",117,59.6,10
"10103","DUSA","AHY",116,55,10
"10104","DUSA","AHY",112,49.6,10
"10105","DUSA","HY",112,54.7,10
"10106","DUSA","AHY",110,47.2,10
"10107","DUSA","HY",109,58.1,10
"10108","DUSA","AHY",120,57.1,10
"10109","DUSA","AHY",111,49.4,10
"10110","DUSA","AHY",118,55.5,10
"10111","DUSA","AHY",111,53.4,10
"10112","DUSA","AHY",108,51.8,10
"10113","DUSA","HY",109,57.3,10
"10114","DUSA","AHY",117,57.4,10
"10115","DUSA","HY",108,53.6,10
"10116","DUSA","HY",117,57.8,10
"10117","DUSA","AHY",116,54,10
"10118","DUSA","AHY",113,57.8,10
"10119","DUSA","AHY",119,59,10
"10120","JABO","HY",111,50.8,10
"10121","DUSA","AHY",115,59.2,10
"10122","JABO","AHY",113,53,10
"10123","JABO","HY",116,51,10
"10124","DUSA","AHY",118,63.1,10
